2018-07-06 21:08:14.0000000,-82926468,535591104,Dozer,WD693,NULL
2018-07-06 21:08:15.0000000,-82806582,535437750,Truck,RD529,NULL
2018-07-06 21:08:19.0000000,-82966338,535559118,Truck,RD538,NULL
2018-07-06 21:08:23.0000000,-82830210,535419354,Truck,RD526,NULL
2018-07-06 21:08:23.0000000,-82939446,535564536,Truck,RD535,NULL
2018-07-06 21:08:27.0000000,-82943868,535591824,WaterTruck,WT808,NULL
2018-07-06 21:08:28.0000000,-82811556,535442244,Truck,RD559,NULL
2018-07-06 21:08:28.0000000,-82871640,535496634,Truck,RD531,NULL
2018-07-06 21:08:31.0000000,-82826058,535480890,Grader,GR256,NULL
2018-07-06 21:08:32.0000000,-82911936,535561038,Truck,RD534,NULL
2018-07-06 21:08:37.0000000,-82895244,535510862,Dozer,TD658,NULL
2018-07-06 21:08:37.0000000,-82895443,535510857,Dozer,TD658,NULL
2018-07-06 21:08:38.0000000,-82807567,535437802,Truck,RD709,NULL
2018-07-06 21:08:42.0000000,-82891176,535544394,Grader,GR255,NULL
2018-07-06 21:08:42.0000000,-82957536,535585050,WaterTruck,WT807,NULL
2018-07-06 21:08:43.0000000,-82826004,535480266,FuelTruck,ST822,NULL
2018-07-06 21:08:43.0000000,-82807194,535467066,Truck,RD528,NULL
2018-07-06 21:08:47.0000000,-82902270,535556220,Truck,RD533,NULL
2018-07-06 21:08:51.0000000,-82834967,535367621,Dozer,TD602,NULL
2018-07-06 21:08:51.0000000,-82834847,535367501,Dozer,TD602,NULL
2018-07-06 21:08:54.0000000,-82877877,535517099,Truck,RD715,NULL
2018-07-06 21:08:56.0000000,-82842138,535465896,Shovel,EX302,NULL
2018-07-06 21:08:58.0000000,-82816326,535403982,Truck,RD527,9.02389533839442
2018-07-06 21:09:02.0000000,-82814688,535357896,Truck,RD537,NULL
2018-07-06 21:09:02.0000000,-82836554,535418674,Truck,RD712,NULL
2018-07-06 21:09:03.0000000,-82844178,535425420,Truck,RD553,NULL
2018-07-06 21:09:03.0000000,-82874713,535525249,Truck,RD706,NULL
2018-07-06 21:09:04.0000000,-82962558,535579710,Truck,RD539,NULL
2018-07-06 21:09:05.0000000,-82804076,535464760,WaterTruck,WT592,NULL
2018-07-06 21:09:09.0000000,-82860480,535513974,Grader,GR401,NULL
2018-07-06 21:09:09.0000000,-82886166,535492620,Shovel,EX359,NULL
2018-07-06 21:09:09.0000000,-82813979,535408839,Truck,RD711,NULL
2018-07-06 21:09:10.0000000,-82967259,535558123,Truck,RD708,NULL
2018-07-06 21:09:11.0000000,-82831650,535415118,Truck,RD558,15.7950664385317
2018-07-06 21:09:12.0000000,-82962552,535577731,Truck,RD707,NULL
2018-07-06 21:09:16.0000000,-82806242,535466136,Truck,RD713,NULL
2018-07-06 21:09:20.0000000,-82934028,535560162,Shovel,EX303,NULL
2018-07-06 21:09:25.0000000,-82946328,535572516,Grader,GR254,NULL
2018-07-06 21:09:26.0000000,-82807043,535437381,Shovel,SH101,NULL
2018-07-06 21:09:27.0000000,-82887270,535537968,Truck,RD530,NULL
2018-07-06 21:09:27.0000000,-82837716,535378242,WaterTruck,WT591,NULL
2018-07-06 21:09:28.0000000,-82937502,535559604,Loader,LD362,NULL
2018-07-06 21:09:32.0000000,-82833077,535416271,Dozer,TD606,NULL
2018-07-06 21:09:33.0000000,-82797402,535434594,Truck,RD525,NULL
2018-07-06 21:09:34.0000000,-82927284,535590522,Dozer,WD693,NULL
2018-07-06 21:09:34.0000000,-82850333,535481221,Truck,RD714,NULL
2018-07-06 21:09:36.0000000,-82816824,535450284,Truck,RD529,NULL
2018-07-06 21:09:39.0000000,-82969668,535567044,Truck,RD538,NULL
2018-07-06 21:09:39.0000000,-82886315,535506938,Dozer,TD657,NULL
2018-07-06 21:09:39.0000000,-82886179,535506902,Dozer,TD657,NULL
2018-07-06 21:09:43.0000000,-82834752,535414674,Truck,RD526,NULL
2018-07-06 21:09:43.0000000,-82945962,535571928,Truck,RD535,NULL
2018-07-06 21:09:46.0000000,-82807050,535437370,Shovel,SH101,NULL
2018-07-06 21:09:46.0000000,-82807097,535437387,Shovel,SH101,NULL
2018-07-06 21:09:46.0000000,-82806971,535437397,Shovel,SH101,NULL
2018-07-06 21:09:46.0000000,-82906004,535509658,Drill,OD201,NULL
2018-07-06 21:09:46.0000000,-82906041,535509711,Drill,OD201,NULL
2018-07-06 21:09:47.0000000,-82943856,535591818,WaterTruck,WT808,NULL
2018-07-06 21:09:48.0000000,-82881804,535508478,Truck,RD531,NULL
2018-07-06 21:09:48.0000000,-82806642,535438764,Truck,RD559,NULL
2018-07-06 21:09:51.0000000,-82826064,535480890,Grader,GR256,NULL
2018-07-06 21:09:52.0000000,-82921566,535554186,Truck,RD534,NULL
2018-07-06 21:09:58.0000000,-82807487,535437497,Truck,RD709,NULL
2018-07-06 21:10:02.0000000,-82833252,535416273,Dozer,TD606,NULL
2018-07-06 21:10:02.0000000,-82955730,535581030,WaterTruck,WT807,NULL
2018-07-06 21:10:02.0000000,-82896954,535551792,Grader,GR255,NULL
2018-07-06 21:10:03.0000000,-82811616,535441836,Truck,RD528,NULL
2018-07-06 21:10:03.0000000,-82826424,535480632,FuelTruck,ST822,NULL
2018-07-06 21:10:07.0000000,-82878834,535529106,Truck,RD533,NULL
2018-07-06 21:10:08.0000000,-82883371,535528613,Dozer,TD608,NULL
2018-07-06 21:10:14.0000000,-82879414,535531167,Truck,RD715,NULL
2018-07-06 21:10:17.0000000,-82842204,535465674,Shovel,EX302,NULL
2018-07-06 21:10:18.0000000,-82797252,535430964,Truck,RD527,8.35114132492527
2018-07-06 21:10:22.0000000,-82835726,535414678,Truck,RD712,NULL
2018-07-06 21:10:23.0000000,-82814700,535357860,Truck,RD537,NULL
2018-07-06 21:10:23.0000000,-82883779,535508743,Truck,RD706,NULL
2018-07-06 21:10:24.0000000,-82818864,535404006,Truck,RD553,NULL
2018-07-06 21:10:24.0000000,-82967838,535557876,Truck,RD539,NULL
2018-07-06 21:10:25.0000000,-82797832,535440340,WaterTruck,WT592,NULL
2018-07-06 21:10:29.0000000,-82856664,535510164,Grader,GR401,NULL
2018-07-06 21:10:29.0000000,-82824157,535413281,Truck,RD711,NULL
2018-07-06 21:10:29.0000000,-82886166,535492626,Shovel,EX359,NULL
2018-07-06 21:10:30.0000000,-82963303,535576638,Truck,RD708,NULL
2018-07-06 21:10:31.0000000,-82822230,535409514,Truck,RD558,50.3696975706999
2018-07-06 21:10:32.0000000,-82945767,535585142,Truck,RD707,NULL
2018-07-06 21:10:36.0000000,-82797717,535442528,Truck,RD713,NULL
2018-07-06 21:10:38.0000000,-82883575,535528586,Dozer,TD608,NULL
2018-07-06 21:10:40.0000000,-82934028,535560168,Shovel,EX303,NULL
2018-07-06 21:10:45.0000000,-82947996,535573728,Grader,GR254,NULL
2018-07-06 21:10:46.0000000,-82807059,535437386,Shovel,SH101,NULL
2018-07-06 21:10:47.0000000,-82882014,535512900,Truck,RD530,NULL
2018-07-06 21:10:48.0000000,-82823700,535393152,WaterTruck,WT591,NULL
2018-07-06 21:10:48.0000000,-82939926,535564740,Loader,LD362,NULL
2018-07-06 21:10:53.0000000,-82812684,535410594,Truck,RD525,NULL
2018-07-06 21:10:54.0000000,-82877270,535500624,Truck,RD714,NULL
2018-07-06 21:10:55.0000000,-82926354,535591332,Dozer,WD693,NULL
2018-07-06 21:10:56.0000000,-82807158,535465536,Truck,RD529,NULL
2018-07-06 21:10:59.0000000,-82951944,535577706,Truck,RD538,NULL
2018-07-06 21:11:03.0000000,-82824102,535411740,Truck,RD526,NULL
2018-07-06 21:11:03.0000000,-82957326,535583352,Truck,RD535,NULL
2018-07-06 21:11:07.0000000,-82943862,535591818,WaterTruck,WT808,NULL
